case,dice score,recall,precision,specificity,accuracy,Pixel-Wise Accuracy,Pixel-Wise Precision,IoU_clase_0.0,IoU_clase_1.0
volume-covid19-A-0307,0.29220881015831673,0.21400688863373793,0.4604743083003194,0.999813339534077,0.9992288048587629,0.9992288048587629,0.46047430830039526,0.9992286820707788,0.1711033596475124
volume-covid19-A-0313,0.5808337954327698,0.4309222828932525,0.8906926406926062,0.9998431890946554,0.9981612053470336,0.9981612053470336,0.8906926406926406,0.9981588597374399,0.4092782040352373
volume-covid19-A-0314,0.18262670565301775,0.10407794852804796,0.7445364238409363,0.9999048102002994,0.9975232770366054,0.9975232770366054,0.7445364238410596,0.9975225915659179,0.10048937453911644
volume-covid19-A-0315,0.5027635954845601,0.3455285861447279,0.9225975588791077,0.9999029115536653,0.9977185961226342,0.9977185961226342,0.9225975588791473,0.9977159617545429,0.335794396909071
volume-covid19-A-0316,0.008464730290455729,0.005796771993634258,0.015682656826563442,0.9998120437834054,0.9992987999549279,0.9992987999549279,0.015682656826568265,0.9992987978561807,0.004250354196183016
volume-covid19-A-0319,0.5713998223808812,0.40442793002012445,0.9731908679065185,0.9998689936329739,0.9929486400676224,0.9929486400676224,0.9731908679065332,0.99291533965027,0.3999718265002389
volume-covid19-A-0320,0.13482992768909388,0.07309316006872889,0.8678059983787579,0.999887450377809,0.9906128840659981,0.9906128840659981,0.8678059983788166,0.9906060127967948,0.0722882753110247
volume-covid19-A-0323,0.0261908549706524,0.7311827956987538,0.013334242744603157,0.9897313703848598,0.9896823084631632,0.9896823084631632,0.013334242744603212,0.9896808767000383,0.013269193243231779
volume-covid19-A-0329,0.1467784463525092,0.08604153455928809,0.49908045977005755,0.9997124170377925,0.996679897966056,0.996679897966056,0.49908045977011495,0.9966789495533227,0.07920178030717595
volume-covid19-A-0331,0.3127368884971215,0.21526513772599107,0.571520618556609,0.999854911185464,0.9991501944405692,0.9991501944405692,0.571520618556701,0.9991500300983314,0.18535158290669732
volume-covid19-A-0332,0.5066394279877264,0.41759629551671135,0.6439467705289967,0.9997498951816862,0.9991200005830224,0.9991200005830224,0.643946770529049,0.999119602782274,0.3392612859097127
volume-covid19-A-0338,0.3701470896846373,0.25606440543750153,0.6675612441507935,0.999739909990875,0.9982261657714844,0.9982261657714844,0.6675612441508395,0.9982252407375064,0.2271045978087836
volume-covid19-A-0339,0.08200270635994032,0.056635514018686293,0.14852941176466947,0.9997789786702328,0.9991373697916667,0.9991373697916667,0.14852941176470588,0.9991373365545878,0.04275433893043601
